Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2009-01-13,43.38,43.62,41.8,42.46,6359400.0,0.0,1.0,33.77328961003245,33.96014045158172,32.54318823649968,33.0570280507602,6359400.0
2009-01-12,44.28,44.45,43.19,43.74,4989200.0,0.0,1.0,34.47398026584225,34.60633294527299,33.625366027139265,34.053565872356366,4989200.0
2009-01-09,44.8,45.15,43.93,44.45,5645100.0,0.0,1.0,34.87882375586569,35.15131456645839,34.20148945524955,34.60633294527299,5645100.0
2009-01-08,44.5,44.9,43.88,44.79,5477000.0,0.0,1.0,34.64526020392909,34.956678273177886,34.16256219659345,34.871038304134466,5477000.0
2009-01-07,45.1,45.61,44.17,44.76,6586200.0,0.0,1.0,35.112387307802294,35.50944534609451,34.38834029679883,34.84768194894081,6586200.0
2009-01-06,46.85,47.0,45.5,46.31,7180300.0,0.0,1.0,36.474841360765794,36.59162313673409,35.42380537705109,36.054426967279916,7180300.0
2009-01-05,45.5,46.81,44.8,46.17,6917400.0,0.0,1.0,35.42380537705109,36.443699553840915,34.87882375586569,35.94543064304283,6917400.0
2009-01-02,42.8,45.56,42.78,45.25,7010200.0,0.0,1.0,33.321733409621686,35.470518087438414,33.30616250615925,35.22916908377059,7010200.0
2008-12-31,41.59,43.05,41.5,42.67,5443100.0,0.0,1.0,32.379693750144064,33.51636970290218,32.30962468456308,33.220522537115826,5443100.0
2008-12-30,40.08,41.34,39.81,41.25,4549700.0,0.0,1.0,31.20409053872984,32.18505745686357,30.9938833419869,32.11498839128258,4549700.0
2008-12-29,40.38,40.55,39.5,39.99,3876600.0,0.0,1.0,31.43765409066644,31.57000677009718,30.75253433831908,31.134021473148863,3876600.0
2008-12-26,39.76,40.69,39.76,40.53,2803400.0,0.0,1.0,30.9549560833308,31.67900309433426,30.9549560833308,31.55443586663474,2803400.0
2008-12-24,40.24,40.79,40.04,40.12,1753500.0,0.0,1.0,31.328657766429362,31.75685761164646,31.172948731804958,31.23523234565472,1753500.0
2008-12-23,41.25,41.5,39.83,40.15,5270500.0,0.0,1.0,32.11498839128258,32.30962468456308,31.009454245449337,31.258588700848378,5270500.0
2008-12-22,40.65,41.56,40.0,41.12,5397200.0,0.0,1.0,31.64786128740938,32.35633739495041,31.14180692488008,32.01377751877672,5397200.0
2008-12-19,42.35,42.39,41.0,41.24,9903900.0,0.0,1.0,32.97138808171679,33.00252988864167,31.92035209800208,32.107202939551364,9903900.0
2008-12-18,41.31,41.75,40.69,41.07,8652600.0,0.0,1.0,32.161701101669905,32.504260977843586,31.67900309433426,31.974850260120622,8652600.0
2008-12-17,41.16,41.5,40.15,41.02,7270600.0,0.0,1.0,32.0449193257016,32.30962468456308,31.258588700848378,31.935923001464523,7270600.0
2008-12-16,39.21,42.0,38.2,41.9,11041400.0,0.0,1.0,30.5267562381137,32.69889727112408,29.740425613260477,32.621042753811885,11041400.0
2008-12-15,39.6,39.88,38.2,38.74,8228000.0,0.0,1.0,30.83038885563128,31.048381504105443,29.740425613260477,30.16084000674636,8228000.0
2008-12-12,39.56,39.74,38.2,39.2,10337400.0,0.0,1.0,30.799247048706402,30.93938517986836,29.740425613260477,30.518970786382482,10337400.0
2008-12-11,40.65,42.01,40.02,40.27,7691900.0,0.0,1.0,31.64786128740938,32.706682722855305,31.157377828342522,31.35201412162302,7691900.0
2008-12-10,41.49,42.69,40.94,41.68,5181000.0,0.0,1.0,32.30183923283187,33.236093440578266,31.87363938761476,32.449762815725045,5181000.0
2008-12-09,41.57,42.44,40.65,40.82,8306100.0,0.0,1.0,32.364122846681624,33.04145714729776,31.64786128740938,31.780213966840122,8306100.0
2008-12-08,40.35,43.69,40.04,42.85,13096400.0,0.0,1.0,31.414297735472783,34.014638613700264,31.172948731804958,33.36066066827779,13096400.0
2008-12-05,38.0,39.57,36.28,39.53,10564600.0,0.0,1.0,29.584716578636076,30.807032500437618,28.245618880866232,30.77589069351274,10564600.0
2008-12-04,39.84,41.33,38.5,39.19,7244200.0,0.0,1.0,31.017239697180564,32.177272005132345,29.97398916519708,30.511185334651255,7244200.0
2008-12-03,40.23,41.1,39.15,40.47,8007000.0,0.0,1.0,31.32087231469814,31.998206615314285,30.480043527726377,31.50772315624742,8007000.0
2008-12-02,40.54,41.0,39.25,40.7,6029400.0,0.0,1.0,31.56222131836596,31.92035209800208,30.557898045038577,31.686788546065483,6029400.0
2008-12-01,41.64,42.0,39.74,39.88,7817500.0,0.0,1.0,32.418621008800166,32.69889727112408,30.93938517986836,31.048381504105443,7817500.0
2008-11-28,41.17,42.8,41.1,42.63,2608200.0,0.0,1.0,32.05270477743282,33.321733409621686,31.998206615314285,33.18938073019095,2608200.0
2008-11-26,39.35,41.34,39.02,41.28,6256400.0,0.0,1.0,30.63575256235078,32.18505745686357,30.37883265522052,32.13834474647624,6256400.0
2008-11-25,40.55,40.8,39.54,40.18,9618700.0,0.0,1.0,31.57000677009718,31.76464306337768,30.78367614524396,31.28194505604204,9618700.0
2008-11-24,40.05,41.25,38.89,40.75,9682300.0,0.0,1.0,31.180734183536178,32.11498839128258,30.277621782714657,31.72571580472158,9682300.0
2008-11-21,37.18,39.93,36.17,39.58,13259700.0,0.0,1.0,28.946309536676033,31.08730876276154,28.159978911822815,30.814817952168838,13259700.0
2008-11-20,36.98,39.74,36.72,37.11,13406300.0,0.0,1.0,28.790600502051632,30.93938517986836,28.588178757039913,28.891811374557495,13406300.0
2008-11-19,39.28,40.13,37.45,37.48,10614300.0,0.0,1.0,30.58125440023224,31.243017797385942,29.15651673341898,29.17987308861263,10614300.0
2008-11-18,40.6,40.76,38.05,39.56,12209200.0,0.0,1.0,31.608934028753282,31.7335012564528,29.623643837292175,30.799247048706402,12209200.0
2008-11-17,40.61,42.8,40.5,41.18,7042600.0,0.0,1.0,31.6167194804845,33.321733409621686,31.53107951144108,32.06049022916404,7042600.0
2008-11-14,42.01,43.76,40.8,41.04,8908900.0,0.0,1.0,32.706682722855305,34.069136775818805,31.76464306337768,31.951493904926963,8908900.0
2008-11-13,42.03,43.32,39.07,43.16,13997600.0,0.0,1.0,32.722253626317745,33.726576899645124,30.41775991387662,33.6020096719456,13997600.0
2008-11-12,43.23,44.09,42.0,42.52,7739500.0,0.0,1.0,33.65650783406414,34.32605668294907,32.69889727112408,33.10374076114753,7739500.0
2008-11-11,45.5,45.5,42.75,43.97,7928100.0,0.0,1.0,35.42380537705109,35.42380537705109,33.282806150965584,34.23263126217443,7928100.0
2008-11-10,47.3,48.31,45.594,46.14,5304200.0,0.0,1.0,36.82518668867069,37.61151731352392,35.49698862332456,35.92207428784917,5304200.0
2008-11-07,46.58,47.3,45.35,46.58,7150800.0,0.0,1.0,36.26463416402285,36.82518668867069,35.30702360108279,36.26463416402285,7150800.0
2008-11-06,48.97,50.23,45.35,45.72,13721300.0,0.0,1.0,38.12535712778444,39.10632404591816,35.30702360108279,35.59508531513793,13721300.0
2008-11-05,52.5,52.59,49.0,49.55,10002100.0,0.4,1.0,40.8736215889051,40.94369065448609,38.148713482978096,38.5769133281952,10002100.0
2008-11-04,54.41,54.65,52.72,53.62,9284500.0,0.0,1.0,42.02141850224426,42.206773040758115,40.7162136268759,41.41129314630284,9284500.0
2008-11-03,52.42,53.18,50.82,52.85,8412300.0,0.0,1.0,40.48452045373359,41.07147649236078,39.24882353030792,40.816614001904234,8412300.0
2008-10-31,50.62,52.61,49.28,52.42,8419400.0,0.0,1.0,39.0943614148797,40.631259463390386,38.05946524151071,40.48452045373359,8419400.0
2008-10-30,52.28,52.8,48.58,50.7,9559100.0,0.0,1.0,40.37639697293384,40.77799847304718,37.51884783751197,39.15614626105099,9559100.0
2008-10-29,48.81,52.82,48.81,49.8,12835700.0,0.0,1.0,37.696479270254414,40.79344468459,37.696479270254414,38.461066741624045,12835700.0
2008-10-28,46.45,49.05,43.63,48.91,14396800.0,0.0,1.0,35.87382630820155,37.88183380876826,33.6959104806638,37.773710327968516,14396800.0
2008-10-27,45.7,46.13,42.26,42.36,9236200.0,0.0,1.0,35.29459337534576,35.62668692351642,32.637844989980564,32.71507604769467,9236200.0
2008-10-24,42.5,47.24,41.75,45.24,9792200.0,0.0,1.0,32.82319952849442,36.48395166414297,32.24396659563863,34.93933050986088,9792200.0
2008-10-23,43.2,46.81,42.81,46.52,13971200.0,0.0,1.0,33.36381693249315,36.151858115972324,33.06261580740814,35.927888048601424,13971200.0
2008-10-22,44.16,44.9,41.8,42.91,10096700.0,0.0,1.0,34.10523508654855,34.67674491363292,32.28258212449568,33.139846865122244,10096700.0
2008-10-21,46.32,47.692,45.53,46.4,7357000.0,0.0,1.0,35.77342593317321,36.83303604501072,35.16330057723179,35.83521077934449,7357000.0
2008-10-20,44.74,46.77,43.72,46.71,7809200.0,0.0,1.0,34.55317522129036,36.120965692886685,33.765418432606495,36.074627058258216,7809200.0
2008-10-17,43.95,46.82,43.21,44.55,10045100.0,0.0,1.0,33.94304986534893,36.159581221743736,33.37154003826456,34.406436211633554,10045100.0
2008-10-16,42.64,45.0,39.99,44.79,11752000.0,0.0,1.0,32.93132300929416,34.75397597134703,30.884699979870394,34.59179075014741,11752000.0
2008-10-15,44.18,45.48,41.54,42.33,10146800.0,0.0,1.0,34.12068129809137,35.12468504837473,32.08178137443901,32.69190673038044,10146800.0
2008-10-14,48.63,49.47,43.61,45.07,12493900.0,0.0,1.0,37.55746336636903,38.2062042511675,33.680464269120975,34.808037711746906,12493900.0
2008-10-13,43.57,47.31,42.5,47.08,14290600.0,0.0,1.0,33.649571846035336,36.538013404542845,32.82319952849442,36.3603819718004,14290600.0
2008-10-10,40.13,44.25,40.0,41.8,20325600.0,0.0,1.0,30.99282346067014,34.17474303849124,30.892423085641806,32.28258212449568,20325600.0
2008-10-09,47.83,48.94,44.41,44.41,12239000.0,0.0,1.0,36.93961490465619,37.79687964528274,34.298312730833814,34.298312730833814,12239000.0
2008-10-08,48.41,50.0,47.18,47.7,11889300.0,0.0,1.0,37.387555039397995,38.615528857052254,36.43761302951451,36.83921452962785,11889300.0
2008-10-07,51.79,52.56,48.71,49.28,10927800.0,0.0,1.0,39.99796479013472,40.592643934533335,37.619248212540306,38.05946524151071,10927800.0
2008-10-06,51.77,53.0,47.88,51.29,12428500.0,0.0,1.0,39.98251857859191,40.932460588475394,36.97823043351324,39.6118095015642,12428500.0
2008-10-03,54.0,56.4,53.76,53.83,9312300.0,0.0,1.0,41.704771165616435,43.558316550754945,41.519416627102586,41.57347836750246,9312300.0
2008-10-02,56.33,56.97,53.34,53.58,8128100.0,0.0,1.0,43.50425481035507,43.99853357972534,41.19504618470335,41.38040072321719,8128100.0
2008-10-01,56.76,58.0,55.37,56.62,6221800.0,0.0,1.0,43.83634835852572,44.794013474180616,42.76283665629967,43.72822487772597,6221800.0
2008-09-30,56.29,57.65,55.62,57.35,6412200.0,0.0,1.0,43.47336238726943,44.52370477218125,42.95591430058493,44.292011599038936,6412200.0
2008-09-29,57.5,57.95,54.75,55.47,9604900.0,0.0,1.0,44.407858185610095,44.755397945323566,42.284004098472224,42.84006771401377,9604900.0
2008-09-26,56.74,58.5,56.01,58.32,5866500.0,0.0,1.0,43.8209021469829,45.18016876275114,43.25711542566994,45.04115285886575,5866500.0
2008-09-25,57.67,58.2,56.8,57.42,6381800.0,0.0,1.0,44.53915098372407,44.948475589608826,43.86724078161136,44.34607333943881,6381800.0
2008-09-24,57.54,58.87,56.93,57.36,5484100.0,0.0,1.0,44.438750608695734,45.46592367629332,43.9676411566397,44.29973470481035,5484100.0
2008-09-23,58.91,60.39,57.19,57.31,6634600.0,0.0,1.0,45.49681609937897,46.639835753547715,44.168441906696366,44.2611191759533,6634600.0
2008-09-22,59.33,60.41,58.26,58.81,6031400.0,0.0,1.0,45.821186541778204,46.65528196509053,44.99481422423729,45.41958504166487,6031400.0
2008-09-19,60.74,61.0,57.6,59.76,10863200.0,0.0,1.0,46.91014445554708,47.110945205603755,44.4850892433242,46.15328008994886,10863200.0
2008-09-18,57.69,58.66,54.2,58.11,14031600.0,0.0,1.0,44.55459719526689,45.3037384550937,41.859233281044645,44.87896763766613,14031600.0
2008-09-17,60.88,61.0,56.43,57.0,14830200.0,0.0,1.0,47.01826793634683,47.110945205603755,43.58148586806917,44.021702897039575,14830200.0
2008-09-16,61.02,63.0,60.16,61.72,8591700.0,0.0,1.0,47.12639141714658,48.655566359885846,46.46220432080527,47.6670088211453,8591700.0
2008-09-15,61.81,62.8,61.0,62.25,9809800.0,0.0,1.0,47.736516773088,48.50110424445763,47.110945205603755,48.07633342703006,9809800.0
2008-09-12,62.38,63.42,61.7,63.3,5084500.0,0.0,1.0,48.17673380205839,48.97993680228508,47.651562609602486,48.88725953302816,5084500.0
2008-09-11,61.13,62.71,61.13,62.57,6101100.0,0.0,1.0,47.21134558063209,48.43159629251494,47.21134558063209,48.32347281171519,6101100.0
2008-09-10,63.58,63.81,61.58,61.71,9138500.0,0.0,1.0,49.103506494627645,49.28113792737009,47.558885340345554,47.6592857153739,9138500.0
2008-09-09,63.92,65.22,63.92,64.02,7752800.0,0.0,1.0,49.3660920908556,50.37009584113896,49.3660920908556,49.443323148569704,7752800.0
2008-09-08,62.47,64.07,61.86,63.91,8309100.0,0.0,1.0,48.24624175400109,49.481938677426754,47.77513230194505,49.35836898508419,8309100.0
2008-09-05,62.52,63.49,61.89,62.89,5608800.0,0.0,1.0,48.28485728285814,49.033998542684955,47.798301619259284,48.570612196400326,5608800.0
2008-09-04,65.01,65.3,62.04,63.03,10921800.0,0.0,1.0,50.20791061993935,50.43188068731025,47.914148205830436,48.67873567720007,10921800.0
2008-09-03,65.69,67.08,64.14,66.07,5252900.0,0.0,1.0,50.733081812395255,51.806593514621305,49.536000417826635,51.026559831708845,5252900.0
2008-09-02,67.0,68.47,65.43,65.87,6464200.0,0.0,1.0,51.74480866845002,52.88010521684736,50.53228106233859,50.87209771628064,6464200.0
2008-08-29,66.25,66.43,65.1,65.56,3912800.0,0.0,1.0,51.16557573559424,51.30459163947963,50.27741857188203,50.63268143736692,3912800.0
2008-08-28,64.78,66.98,64.26,66.34,4448600.0,0.0,1.0,50.0302791871969,51.729362456907204,49.62867768708357,51.235083687536935,4448600.0
2008-08-27,63.57,65.2,63.2,64.52,4034300.0,0.0,1.0,49.09578338885624,50.354649629596146,48.810028475314056,49.829478437140224,4034300.0
2008-08-26,64.09,64.39,62.87,63.46,4488800.0,0.0,1.0,49.497384888969584,49.729078062111896,48.5551659848575,49.01082922537072,4488800.0
2008-08-25,64.91,65.49,63.58,64.07,4578300.0,0.0,1.0,50.13067956222524,50.57861969696704,49.103506494627645,49.481938677426754,4578300.0
2008-08-22,63.94,65.71,63.51,65.55,5490800.0,0.0,1.0,49.381538302398425,50.74852802393807,49.04944475422777,50.62495833159551,5490800.0
2008-08-21,62.97,63.79,62.21,63.55,4048500.0,0.0,1.0,48.63239704257161,49.265691715827266,48.04544100394442,49.08033717731342,4048500.0
2008-08-20,62.99,63.97,62.21,63.21,3964400.0,0.0,1.0,48.647843254114434,49.40470761971265,48.04544100394442,48.81775158108546,3964400.0
2008-08-19,63.48,64.19,62.62,62.95,8101400.0,0.0,1.0,49.026275436913544,49.574615946683686,48.36208834057224,48.616950831028795,8101400.0
2008-08-18,64.5,65.22,63.18,63.64,4903400.0,0.0,1.0,49.81403222559741,50.37009584113896,48.79458226377123,49.149845129256114,4903400.0
2008-08-15,64.77,65.33,63.82,64.45,7672600.0,0.0,1.0,50.02255608142549,50.455050004624475,49.2888610331415,49.77541669674036,7672600.0
2008-08-14,63.74,65.43,63.45,64.77,9356600.0,0.0,1.0,49.227076186970216,50.53228106233859,49.003106119599316,50.02255608142549,9356600.0
2008-08-13,66.07,66.23,64.0,64.26,8990000.0,0.0,1.0,51.026559831708845,51.15012952405142,49.42787693702689,49.62867768708357,8990000.0
2008-08-12,66.89,66.95,65.57,65.93,6422200.0,0.0,1.0,51.65985450496451,51.706193139592976,50.640404543138324,50.91843635090911,6422200.0
2008-08-11,67.89,67.9,66.21,66.62,6875200.0,0.0,1.0,52.432165082105556,52.43988818787697,51.13468331250859,51.45133064913643,6875200.0
2008-08-08,64.87,68.75,64.31,67.86,10088400.0,0.0,1.0,50.0997871391396,53.09635217844685,49.66729321594061,52.40899576479132,10088400.0
2008-08-07,65.06,66.18,64.65,64.69,7389300.0,0.0,1.0,50.2465261487964,51.11151399519437,49.929878812168575,49.96077123525421,7389300.0
2008-08-06,64.9,66.02,64.0,65.4,6240000.0,0.4,1.0,50.122956456453835,50.987944302851794,49.42787693702689,50.509111745024356,6240000.0
2008-08-05,61.87,65.68,61.86,65.2,8941000.0,0.0,1.0,47.492382122563164,50.41699786342248,47.48470596576301,50.04854233701501,8941000.0
2008-08-04,62.08,62.33,61.13,61.36,6074500.0,0.0,1.0,47.65358141536643,47.84548533537033,46.924346519351644,47.10089812575522,6074500.0
2008-08-01,61.39,62.28,60.77,62.01,7016800.0,0.0,1.0,47.12392659615569,47.80710455136955,46.64800487454605,47.59984831776534,7016800.0
2008-07-31,63.0,63.0,61.01,61.11,10585300.0,0.0,1.0,48.35978784098076,48.35978784098076,46.832232637749776,46.908994205751334,10585300.0
2008-07-30,63.59,63.93,63.0,63.82,6011000.0,0.0,1.0,48.81268109218995,49.073670423395235,48.35978784098076,48.989232698593526,6011000.0
2008-07-29,62.64,63.5,62.32,63.21,5620700.0,0.0,1.0,48.08344619617515,48.74359568098854,47.83780917857017,48.520987133784026,5620700.0
2008-07-28,63.82,64.06,62.26,62.34,6253100.0,0.0,1.0,48.989232698593526,49.17346046179726,47.79175223776924,47.853161492170486,6253100.0
2008-07-25,63.0,64.14,62.34,63.83,9167400.0,0.0,1.0,48.35978784098076,49.2348697161985,47.853161492170486,48.99690885539368,9167400.0
2008-07-24,65.6,66.091,62.05,62.53,14072900.0,0.0,1.0,50.355588609021225,50.73248790790887,47.63055294496596,47.99900847137344,14072900.0
2008-07-23,67.32,68.01,65.62,66.72,11043900.0,0.0,1.0,51.675887578648,52.20554239785876,50.37094092262155,51.21531817063867,11043900.0
2008-07-22,68.58,69.5,67.76,69.26,6168500.0,0.0,1.0,52.64308333546762,53.34928976108195,52.01363847785486,53.16506199787821,6168500.0
2008-07-21,68.5,68.91,67.3,68.24,5025700.0,0.0,1.0,52.58167408106638,52.89639650987276,51.6605352650477,52.38209400426233,5025700.0
2008-07-18,67.11,68.34,66.54,68.14,8452100.0,0.0,1.0,51.51468828584474,52.45885557226389,51.07714734823587,52.30533243626078,8452100.0
2008-07-17,66.05,67.22,65.05,66.92,7105200.0,0.0,1.0,50.70101566502824,51.59912601064645,49.93339998501267,51.368841306641784,7105200.0
2008-07-16,63.91,65.68,63.5,65.58,5644100.0,0.0,1.0,49.05831810979492,50.41699786342248,48.74359568098854,50.34023629542092,5644100.0
2008-07-15,62.06,64.36,62.02,63.88,7925200.0,0.0,1.0,47.63822910176612,49.40374516580193,47.6075244745655,49.035289639394456,7925200.0
2008-07-14,64.4,64.4,62.63,63.19,5545500.0,0.0,1.0,49.43444979300256,49.43444979300256,48.075770039375,48.505634820183715,5545500.0
2008-07-11,65.35,65.35,62.86,63.28,9787400.0,0.0,1.0,50.16368468901734,50.16368468901734,48.25232164577858,48.574720231385115,9787400.0
2008-07-10,65.95,66.5,65.01,65.99,7304100.0,0.0,1.0,50.624254097026686,51.04644272103524,49.90269535781205,50.6549587242273,7304100.0
2008-07-09,66.06,67.23,65.32,65.59,9614900.0,0.0,1.0,50.708691821828396,51.60680216744661,50.14065621861687,50.34791245222108,9614900.0
2008-07-08,64.43,66.0,64.21,65.92,6689800.0,0.0,1.0,49.457478263403026,50.66263488102746,49.28860281379959,50.60122562662622,6689800.0
2008-07-07,64.66,65.69,63.57,64.29,6175400.0,0.0,1.0,49.6340298698066,50.42467402022263,48.79732877858963,49.35001206820085,6175400.0
2008-07-03,64.01,64.6,63.54,64.47,4058400.0,0.0,1.0,49.13507967779648,49.58797292900566,48.77430030818916,49.48818289060364,4058400.0
2008-07-02,65.82,65.99,63.9,63.9,10136400.0,0.0,1.0,50.52446405862465,50.6549587242273,49.050641952994766,49.050641952994766,10136400.0
2008-07-01,64.95,66.22,64.56,65.45,9758400.0,0.0,1.0,49.85663841701112,50.831510330630884,49.557268301805045,50.2404462570189,9758400.0
2008-06-30,66.63,66.75,65.55,65.72,8562400.0,0.0,1.0,51.14623275943726,51.238346641039136,50.31720782502045,50.4477024906231,8562400.0
2008-06-27,67.74,67.93,66.38,66.92,10369500.0,0.0,1.0,51.998286164254544,52.14413314345751,50.95432883943337,51.368841306641784,10369500.0
2008-06-26,68.75,70.39,68.05,68.21,10984200.0,0.0,1.0,52.77357800107027,54.0324677162958,52.23624702505937,52.35906553386186,10984200.0
2008-06-25,72.06,72.79,69.16,69.64,21124600.0,0.0,1.0,55.3143859019218,55.87474534833317,53.088300429876654,53.45675595628413,21124600.0
2008-06-24,75.17,75.61,74.13,74.79,4949800.0,0.0,1.0,57.70167066677021,58.039421565977065,56.90335035955402,57.409976708364304,4949800.0
2008-06-23,76.23,76.48,75.12,75.59,4036600.0,0.0,1.0,58.51534328758672,58.70724720759061,57.66328988276944,58.024069252376755,4036600.0
2008-06-20,76.11,77.8,75.66,75.83,8868600.0,0.0,1.0,58.42322940598485,59.720499905211156,58.07780234997784,58.208297015580484,8868600.0
2008-06-19,75.05,77.21,74.68,76.95,7539700.0,0.0,1.0,57.609556785168344,59.267606654001966,57.325538983562595,59.06802657719793,7539700.0
2008-06-18,73.37,76.34,73.37,74.65,11534700.0,0.0,1.0,56.319962442742195,58.59978101238843,56.319962442742195,57.302510513162126,11534700.0
2008-06-17,75.38,75.5,73.81,74.38,6503700.0,0.0,1.0,57.86286995957348,57.95498384117535,56.65771334194904,57.09525427955791,6503700.0
2008-06-16,74.77,75.45,74.03,75.02,3481100.0,0.0,1.0,57.39462439476399,57.91660305717458,56.82658879155247,57.586528314767875,3481100.0
2008-06-13,74.76,75.49,74.38,75.12,6087100.0,0.0,1.0,57.386948237963836,57.94730768437519,57.09525427955791,57.66328988276944,6087100.0
2008-06-12,74.01,77.05,73.79,74.12,9794900.0,0.0,1.0,56.81123647795216,59.14478814519948,56.64236102834874,56.895674202753874,9794900.0
2008-06-11,73.44,73.77,72.93,73.31,6544800.0,0.0,1.0,56.37369554034328,56.62700871474841,55.98221154353535,56.27390550194126,6544800.0
2008-06-10,73.46,74.11,72.76,73.67,5675000.0,0.0,1.0,56.38904785394359,56.887998045953715,55.8517168779327,56.55024714674686,5675000.0
2008-06-09,73.64,74.12,73.14,73.95,6629000.0,0.0,1.0,56.52721867634639,56.895674202753874,56.14341083633861,56.765179537151226,6629000.0
2008-06-06,76.54,76.57,73.0,73.16,12786400.0,0.0,1.0,58.75330414839155,58.776332618792004,56.03594464113643,56.15876314993892,12786400.0
2008-06-05,78.19,78.2,76.8,77.31,5787700.0,0.0,1.0,60.01987002041723,60.02754617721739,58.95288422519559,59.34436822200353,5787700.0
2008-06-04,77.54,78.82,77.48,78.02,6750100.0,0.0,1.0,59.520919828407116,60.50346789882703,59.47486288760618,59.889375354814575,6750100.0
2008-06-03,81.5,81.8,77.3,78.12,10185000.0,0.0,1.0,62.560677921268756,62.79096262527342,59.33669206520337,59.96613692281614,10185000.0
2008-06-02,82.61,82.61,80.47,81.15,4492000.0,0.0,1.0,63.41273132608604,63.41273132608604,61.77003377085272,62.29201243326331,4492000.0
2008-05-30,82.4,82.9401,81.01,82.77,4660200.0,0.0,1.0,63.25153203328277,63.66612126205918,62.18454623806113,63.53554983488853,4660200.0
2008-05-29,81.82,83.0,81.05,82.11,3465200.0,0.0,1.0,62.80631493887373,63.712101441292106,62.21525086526175,63.028923486078256,3465200.0
2008-05-28,83.25,83.25,81.08,82.13,4135400.0,0.0,1.0,63.904005361296,63.904005361296,62.23827933566222,63.04427579967856,4135400.0
2008-05-27,81.6,83.3,81.6,82.87,4528900.0,0.0,1.0,62.63743948927031,63.94238614529678,62.63743948927031,63.612311402890086,4528900.0
2008-05-23,81.21,82.09,80.85,81.48,4476600.0,0.0,1.0,62.33806937406424,63.013571172477945,62.061727729258635,62.545325607668445,4476600.0
2008-05-22,81.05,81.72,80.55,81.41,6333300.0,0.0,1.0,62.21525086526175,62.72955337087218,61.83144302525397,62.491592510067356,6333300.0
2008-05-21,85.41,85.6,80.78,81.19,10847200.0,0.0,1.0,65.56205523012963,65.70790220933257,62.007994631657546,62.32271706046393,10847200.0
2008-05-20,87.05,87.05,84.61,85.14,5698000.0,0.0,1.0,66.82094494535515,66.82094494535515,64.94796268611717,65.35479899652542,5698000.0
2008-05-19,85.56,88.29,85.0,87.07,7176300.0,0.0,1.0,65.67719758213197,67.77278838857447,65.24733280132324,66.83629725895547,7176300.0
2008-05-16,85.84,85.84,84.74,85.17,7129900.0,0.0,1.0,65.89212997253632,65.89212997253632,65.04775272451919,65.3778274669259,7129900.0
2008-05-15,85.71,86.14,85.0,85.55,6006300.0,0.0,1.0,65.79233993413429,66.12241467654098,65.24733280132324,65.66952142533181,6006300.0
2008-05-14,85.3,86.67,85.08,85.69,4909900.0,0.0,1.0,65.47761750532791,66.52925098694924,65.3087420557245,65.77698762053399,4909900.0
2008-05-13,84.14,85.29,84.11,85.08,4292400.0,0.0,1.0,64.58718331650985,65.46994134852777,64.56415484610939,65.3087420557245,4292400.0
2008-05-12,84.4,85.0,83.28,84.8,5367400.0,0.0,1.0,64.7867633933139,65.24733280132324,63.92703383169647,65.09380966532012,5367400.0
2008-05-09,84.43,84.75,83.75,84.06,3328200.0,0.0,1.0,64.80979186371438,65.05542888131936,64.28781320130378,64.52577406210861,3328200.0
2008-05-08,84.71,85.2,84.0,84.76,3671600.0,0.0,1.0,65.02472425411872,65.40085593732636,64.47971712130767,65.06310503811952,3671600.0
2008-05-07,86.03,86.1,84.42,84.55,5060300.0,0.4,1.0,66.03797695173928,66.09171004934036,64.80211570691422,64.90190574531624,5060300.0
2008-05-06,85.59,86.21,85.13,86.15,5079200.0,0.0,1.0,65.39086654198489,65.86454731375765,65.0394259693793,65.81870723906997,5079200.0
2008-05-05,85.32,86.07,85.0,85.92,3886400.0,0.0,1.0,65.1845862058903,65.75758713948638,64.94010580755598,65.64298695276717,3886400.0
2008-05-02,86.32,86.5,84.98,85.69,3784500.0,0.0,1.0,65.94858745068507,66.08610767474813,64.92482578266008,65.46726666646437,3784500.0
2008-05-01,85.05,85.48,84.57,85.41,5083200.0,0.0,1.0,64.9783058697957,65.30682640505746,64.61158527229422,65.25334631792182,5083200.0
2008-04-30,85.83,86.18,84.63,84.86,5220600.0,0.0,1.0,65.57422684073563,65.84162727641382,64.65742534698191,64.8331456332847,5220600.0
2008-04-29,84.54,86.45,84.54,85.53,4485300.0,0.0,1.0,64.58866523495038,66.0479076125084,64.58866523495038,65.3450264672972,4485300.0
2008-04-28,85.01,85.64,84.28,84.98,5378900.0,0.0,1.0,64.94774582000393,65.42906660422463,64.39002491130374,64.92482578266008,5378900.0
2008-04-25,83.38,85.25,83.38,84.84,8355000.0,0.0,1.0,63.70242379098843,65.13110611875467,63.70242379098843,64.81786560838881,8355000.0
2008-04-24,82.49,83.37,81.65,83.0,5755200.0,0.0,1.0,63.022462683121084,63.69478377854049,62.38070163749348,63.41210331796642,5755200.0
2008-04-23,80.65,83.36,79.57,82.09,15488400.0,0.0,1.0,61.616700392698704,63.68714376609254,60.79157904832034,62.716862185203176,15488400.0
2008-04-22,79.32,79.99,77.75,78.56,7615500.0,0.0,1.0,60.60057873712164,61.11245957113414,59.40109678279384,60.019937791077616,7615500.0
